Frame,Location X,Location Y,Location Z,Rotation X,Rotation Y,Rotation Z
238,8.3870267868042,-2.2946372032165527,2.1812407970428467,1.391644835472107,-3.5588755054050125e-08,1.3037381172180176
239,8.3870267868042,-2.2946372032165527,2.1812407970428467,1.391644835472107,-3.5588755054050125e-08,1.3037381172180176
240,8.3870267868042,-2.2946372032165527,2.1812407970428467,1.391644835472107,-3.5588755054050125e-08,1.3037381172180176
241,8.3870267868042,-2.2946372032165527,2.1812407970428467,1.391644835472107,-3.5588755054050125e-08,1.3037381172180176
242,8.3870267868042,-2.2946372032165527,2.1812407970428467,1.391644835472107,-3.5588755054050125e-08,1.3037381172180176
243,8.3870267868042,-2.2946372032165527,2.1812407970428467,1.391644835472107,-3.5588755054050125e-08,1.3037381172180176
244,8.3870267868042,-2.2946372032165527,2.1812407970428467,1.391644835472107,-3.5588755054050125e-08,1.3037381172180176
245,8.3870267868042,-2.2946372032165527,2.1812407970428467,1.391644835472107,-3.5588755054050125e-08,1.3037381172180176
246,8.3870267868042,-2.2946372032165527,2.1812407970428467,1.391644835472107,-3.5588755054050125e-08,1.3037381172180176
247,8.3870267868042,-2.2946372032165527,2.1812407970428467,1.391644835472107,-3.5588755054050125e-08,1.3037381172180176
248,8.3870267868042,-2.2946372032165527,2.1812407970428467,1.391644835472107,-3.5588755054050125e-08,1.3037381172180176
249,8.3870267868042,-2.2946372032165527,2.1812407970428467,1.391644835472107,-3.5588755054050125e-08,1.3037381172180176
250,8.3870267868042,-2.2946372032165527,2.1812407970428467,1.391644835472107,-3.5588755054050125e-08,1.3037381172180176
